id,nationality,gender,birth_date,occupation,start_date,start_date,start_date,salary_2016,location,legalentity,activitygroup,activitysubgroup
1020633687,Expat,Male,75,'Common labour',2012,2,1,400,701000,1001,6,1032
1026392560,Expat,Male,93,'Common labour',2013,11,11,800,202000,1001,5,1029
1031295471,Expat,Male,92,'Road vehicles drivers',2016,3,13,600,501000,1001,7,1035
1028024424,Saudi,Male,96,'Air conditioning and cooling maintenance technician',2014,11,3,3125,202000,1003,3,1010
1000164159,Expat,Male,75,'Medical lab technician ( general)',2004,6,1,4200,602000,1001,9,1047
1026343532,Expat,Male,64,'Common labour',2013,11,11,400,101000,1001,3,1023
1016215452,Saudi,Male,81,'Electrical technicians',2015,6,25,3000,506000,1003,5,1029
1025562230,Expat,Male,87,'Common labour',2013,8,21,600,202000,1001,8,1043
1021453201,Expat,Male,82,"'Manager, marketing'",2015,6,17,5625,101000,1001,6,1030
1029433671,Expat,Male,82,'Common labour',2015,7,11,700,101000,1002,8,1043
1021414159,Expat,Male,82,"'Baker, general'",2012,6,6,400,107000,1001,6,1033
1026301628,Expat,Male,79,'Private driver',2013,10,6,1750,101000,1003,5,1029
1028473695,Expat,Male,76,'Truck driver',2015,1,3,500,501000,1003,6,1032
1030040110,Expat,Male,86,'Common labour',2015,12,27,400,101000,1003,5,1029
1022277601,Expat,Male,86,'Sales representative',2014,5,6,1500,101000,1003,6,1032
1018696393,Expat,Male,71,'Truck driver',2014,10,1,800,504000,1003,9,1049
1022688794,Expat,Male,89,'Common labour',2014,4,7,600,502000,1001,8,1043
1018344077,Expat,Male,65,'Concrete pump operator',2010,6,26,3384,506000,1003,3,1015
1030540994,Expat,Male,92,'Founder',2016,7,31,400,101000,1001,5,1029
631905600,Expat,Male,52,"'Driver , all vehicles'",2001,4,1,2156,501000,1003,5,1029
1015344290,Expat,Male,83,'Constructions carpenter',2007,3,1,11667,504000,1003,5,1029
1027678037,Expat,Male,88,'Road vehicles drivers',2014,6,26,400,101000,1003,5,1029
1031652938,Saudi,Male,62,'Administrative clerk ( general)',2016,5,7,3000,104000,1001,5,1029
1027426978,Saudi,Male,88,'occupation9111995',2014,9,1,5000,601000,1004,8,1043
1018911983,Expat,Male,82,'Construction engineer',2015,3,17,500,101000,1001,5,1029
1027153917,Expat,Male,82,'Public driver',2014,7,28,800,203000,1001,6,1030
1024664498,Expat,Male,81,'Reinforced building smith',2015,8,17,1500,101000,1003,5,1029
1021663002,Expat,Male,86,'Common labour',2012,6,1,6250,202000,1003,6,1032
334397700,Saudi,Male,57,'Organic chemist',2001,4,1,45000,501001,1002,2,1004
1023296887,Expat,Male,76,'Common labour',2013,6,10,400,202000,1001,6,1031
1030308731,Expat,Male,71,'Common labour',2015,12,1,6750,101000,1003,8,1043
1014690211,Expat,Male,75,'Medical lab technician ( general)',2006,1,31,21120,101000,1003,3,1017
1016445680,Expat,Male,84,'Smith',2014,12,23,400,101000,1003,8,1043
1027096826,Expat,Male,88,'Common labour',2014,3,5,600,101000,1004,5,1029
1017447608,Expat,Male,60,'Common labour',2009,7,1,2048,202000,1003,5,1029
1029436177,Expat,Male,80,'General founder',2015,7,6,800,106096,1001,5,1029
1025516113,Expat,Male,78,'Common labour',2013,7,1,700,505001,1001,6,1031
1023018090,Expat,Male,89,'Common labour',2013,1,16,400,101000,1001,5,1029
1027981612,Expat,Male,89,'Common labour',2015,8,5,400,902000,1001,5,1029
1018209504,Expat,Male,85,"'Surveyor, buildings'",2015,11,1,4000,101000,1001,5,1029
1016297726,Expat,Male,78,"'Worker, hospital cleaning'",2008,4,1,2200,101000,1003,9,1049
1022549931,Expat,Male,83,"'Driver , all vehicles'",2014,11,6,1500,201000,1001,3,1011
1022016593,Expat,Male,80,'Common labour',2013,6,10,600,101000,1001,8,1043
1028409507,Expat,Female,92,'Primary stage teacher',2014,12,18,14485,101000,1003,9,1046
1025002165,Expat,Male,70,'Common labour',2014,5,1,6336,202000,1003,3,1016
1031179058,Expat,Male,75,'Common labour',2016,3,6,800,506002,1001,6,1030
1025581459,Saudi,Female,64,'Wages clerk',2015,8,16,3000,301000,1001,6,1032
1023093538,Expat,Male,75,"'Seller, eye glasses (optician)'",2016,1,14,400,612001,1001,5,1029
1023980652,Expat,Male,80,'Truck driver',2013,5,11,500,101000,1001,6,1031
870719600,Expat,Male,73,'Common labour',2003,5,12,400,201000,1001,9,1049
1021758428,Expat,Male,88,'Common labour',2013,5,11,1349.7,202000,1003,8,1043
1031199154,Expat,Female,86,"'Worker, building cleaning'",2016,2,19,934,101000,1002,8,1043
1029967071,Expat,Male,90,"'Worker, building cleaning'",2016,6,20,817,203000,1001,9,1047
1029815106,Expat,Male,77,'Accounting sciences technicians',2015,10,8,7500,202000,1003,3,1013
1020294724,Expat,Male,87,'Sales representative',2014,4,16,1200,203000,1001,6,1032
1020038024,Expat,Male,69,'Dough kneader',2011,11,1,700,101000,1001,6,1032
1025289249,Expat,Male,74,'Common labour',2013,6,24,400,202000,1001,5,1029
1025646314,Expat,Male,87,'Truck driver',2013,9,12,1540,101000,1003,3,1005
1029374603,Expat,Male,89,'Common labour',2015,6,27,400,612001,1001,5,1029
1028459131,Expat,Male,87,'Common labour',2015,3,2,1167,507000,1001,9,1047
895683900,Expat,Male,52,'Air navigator',2003,10,1,4025,501000,1003,7,1037
1025021527,Expat,Male,71,'Founder',2013,6,10,1000,602000,1001,3,1024
1019772317,Expat,Male,83,'Men?s barber',2011,8,30,900,203000,1001,9,1049
1031443472,Expat,Male,94,'Sales representative',2016,4,3,2500,101000,1003,6,1031
1018854575,Expat,Male,85,'General electrician',2016,1,25,1150,101000,1001,5,1029
818639500,Expat,Male,77,'Common labour',2013,5,29,400,1004000,1001,5,1029
664906100,Saudi,Male,80,'Follow-up man',2013,6,1,3000,202000,1001,6,1031
1018781389,Saudi,Female,65,'occupation9111985',2011,6,20,3000,101000,1001,6,1033
1024112158,Expat,Male,89,"'Worker, building cleaning'",2013,5,11,400,1301001,1001,5,1029
1019037803,Expat,Male,89,'Common labour',2011,2,1,2875,202000,1003,6,1033
1021277911,Expat,Male,86,'Accounts auditing technician',2012,5,5,5313,101000,1003,6,1031
710994800,Expat,Male,77,'Water treatment machine operator',2016,8,18,2030,506000,1003,6,1032
1028194816,Expat,Male,71,'Welding technician',2014,11,2,5000,501000,1003,8,1043
1031162754,Expat,Male,88,'Common labour',2016,3,6,1761,101000,1002,6,1031
1031031841,Expat,Male,94,'Common labour',2016,2,3,750,501000,1002,8,1043
1028517261,Expat,Male,87,'Vocational trainer ( Commerce)',2015,12,1,4000,101000,1001,8,1043
1014034786,Saudi,Male,83,'Administrative clerk ( general)',2014,12,8,5000,202000,1003,5,1029
1022302023,Expat,Male,85,'Common labour',2013,10,6,933,501000,1001,6,1032
1023678410,Expat,Male,74,'Founder',2013,4,23,1000,202000,1001,5,1029
1023482260,Expat,Male,87,'Buildings electrician',2013,4,1,400,201009,1001,5,1029
1025610353,Expat,Male,83,'Common labour',2013,9,8,2063,506000,1003,5,1029
1018406680,Expat,Male,82,'Tube welder',2010,7,1,2800,506000,1003,7,1036
1024886342,Expat,Male,69,'Smith',2013,6,16,400,201000,1001,9,1049
1030536488,Expat,Male,85,'Road vehicles drivers',2016,1,31,1167,101000,1002,5,1029
1014796530,Expat,Male,81,'Agricultural worker',2006,7,1,467,501000,1001,5,1029
881070800,Expat,Male,71,'Common labour',2012,3,1,450,101000,1001,5,1029
1031189143,Expat,Male,87,'Common labour',2016,2,21,400,401000,1001,5,1029
1019357549,Expat,Male,66,'Taxi driver',2011,6,1,500,101000,1003,5,1029
1031554847,Expat,Male,92,'Common labour',2016,4,21,400,503000,1001,3,1007
1024504149,Expat,Male,88,"'Worker, building cleaning'",2013,5,11,800,101000,1003,6,1031
1027904756,Expat,Male,80,"'Worker, hospital cleaning'",2014,12,11,400,202000,1001,8,1040
1015416149,Expat,Male,76,'Common labour',2007,5,1,800,506000,1003,6,1031
612980500,Saudi,Male,73,'Stationary engine operator',2013,2,16,2500,701000,1001,5,1029
1026262363,Expat,Male,86,'Light vehicle mechanic',2013,11,4,800,101000,1001,6,1030
1032051058,Expat,Male,74,'Common labour',2016,7,31,500,101000,1003,8,1043
1024837718,Expat,Male,76,'Buildings electrician',2013,6,23,850,506000,1001,5,1029
1023820472,Expat,Male,90,'Sales representative',2016,5,3,1000,202000,1003,6,1031
1019704658,Expat,Male,80,'Data input clerk',2011,8,1,2800,202000,1001,6,1031
1014473480,Expat,Male,76,'Common labour',2016,6,29,1805,202000,1003,5,1029
1025080053,Expat,Male,74,"'Worker, building cleaning'",2013,10,1,1000,603000,1001,9,1049
1015562350,Expat,Male,83,'Common labour',2007,6,1,770,501000,1003,5,1029
1024332086,Expat,Male,87,'Constructions carpenter',2015,8,18,600,101000,1001,5,1029
1031376284,Expat,Male,94,'Men?s barber',2016,3,25,600,505002,1001,6,1031
1016650993,Expat,Male,80,'Common labour',2016,3,15,500,101000,1003,5,1029
1022382671,Expat,Male,75,'Plasterer',2012,10,9,400,609000,1001,5,1029
1028034270,Saudi,Female,63,'Purchasing representative',2014,8,27,3000,202000,1001,5,1029
1020854354,Expat,Male,59,'Common labour',2013,12,29,700,101000,1001,9,1049
826539100,Expat,Male,63,'Common labour',2013,6,11,400,101000,1001,5,1029
1019019240,Expat,Male,83,"'Engineer, medical equipment'",2015,12,13,7500,202000,1003,6,1031
1021415770,Expat,Male,79,'Compactor driver',2012,5,22,500,202000,1001,5,1029
1023039388,Expat,Male,68,'Truck driver',2013,6,2,400,101000,1001,7,1035
1023064447,Saudi,Female,71,'Sales representative',2014,7,1,3000,101000,1003,6,1031
1027371470,Expat,Male,76,'Common labour',2014,4,23,2975,504000,1003,5,1029
1025364373,Expat,Male,67,'Common labour',2013,6,25,500,101000,1001,6,1032
1026587111,Expat,Male,70,'Common labour',2013,12,3,650,101000,1003,6,1031
1020447239,Expat,Male,87,'Mechanical production technician',2012,2,7,800,502000,1001,5,1029
1031261533,Expat,Male,91,'Common labour',2016,3,2,500,501000,1001,5,1029
1014721274,Expat,Male,74,'Common labour',2013,7,16,800,202000,1001,3,1018
1029614001,Saudi,Male,74,'Inquiries/information clerks',2015,9,2,3100,101000,1001,3,1017
1022008210,Expat,Male,89,'Common labour',2015,11,13,1500,1001000,1001,5,1029
749733900,Expat,Male,57,"'Driver , all vehicles'",2001,4,1,13551,506000,1003,2,1004
1025373111,Expat,Male,62,'Furniture carpenter assistant',2013,7,28,817,101000,1001,6,1031
1021167660,Expat,Male,76,"'Dentist , general'",2014,8,16,25000,301000,1001,9,1047
841931600,Expat,Male,78,'Common labour',2012,11,15,400,107000,1001,5,1029
1021380018,Expat,Male,70,'Common labour',2013,6,2,500,506000,1001,6,1031
1026284398,Expat,Male,87,'Common labour',2015,9,13,500,101000,1001,5,1029
1022628113,Expat,Male,78,'Common labour',2012,11,20,1000,202000,1003,6,1031
1031748548,Expat,Male,82,'Plasterer',2016,5,23,800,202000,1001,5,1029
1017608227,Expat,Male,73,"'Worker, loading and unloading'",2009,10,1,800,101000,1003,5,1029
1029740826,Expat,Male,91,'Common labour',2016,2,2,400,101000,1001,6,1031
1020768836,Expat,Male,88,'Sales representative',2014,11,6,5250,202000,1001,6,1031
1025848015,Saudi,Female,85,'Primary stage teacher',2013,12,1,5000,701000,1003,9,1046
1027636235,Expat,Male,81,"'Driver , all vehicles'",2014,5,1,4630,101000,1003,3,1020
1029767136,Saudi,Female,89,'Computer programmer',2015,9,14,3000,107000,1001,8,1043
841036700,Saudi,Male,80,'Administration manager',2015,6,28,45000,506000,1011,8,1043
590829900,Saudi,Male,74,'Guard',2014,12,21,3500,103000,1003,3,1005
1025267709,Expat,Male,62,'Common labour',2014,2,17,400,403000,1001,5,1029
1021674086,Saudi,Male,94,'not found',2014,1,1,8568.75,202000,1002,2,1004
1023718803,Expat,Male,77,'Constructions carpenter',2013,4,11,400,201000,1001,5,1029
1019578652,Expat,Male,87,'Tile layer',2013,7,9,1540,101000,1003,5,1029
1032024612,Saudi,Female,83,'Body guard',2016,7,25,3000,401000,1004,5,1029
1023762239,Expat,Male,85,'Road engineer',2016,3,10,8125,202000,1003,5,1029
1028325990,Expat,Male,93,'Truck driver',2016,8,5,400,1101000,1001,5,1029
1023593696,Expat,Male,84,'Sales representative',2013,6,22,800,501000,1001,5,1029
1030212898,Expat,Male,90,'Reinforced building smith',2015,12,30,400,205003,1001,5,1029
819698300,Expat,Male,60,'Constructions carpenter',2015,1,1,1692,202000,1003,6,1031
1029727497,Expat,Male,89,'Mechanical technician',2015,9,25,1600,504000,1003,4,1026
1026824305,Expat,Male,60,'Truck driver',2014,1,19,400,101000,1001,9,1049
1020729342,Expat,Male,62,'Sales representative',2012,3,12,500,101000,1001,6,1032
1018813321,Saudi,Female,85,'Primary stage teacher',2014,12,25,5000,401000,1001,6,1031
1024771880,Expat,Male,80,'Metal doors smith',2013,9,26,400,406000,1001,3,1017
1020281412,Expat,Male,83,'Common labour',2011,12,1,1460.67,202000,1003,3,1005
1029675639,Saudi,Female,94,'Sales representative',2015,9,4,3000,101000,1001,5,1029
1028573016,Expat,Male,83,'Men?s barber',2016,4,1,400,201000,1001,8,1043
1029232540,Expat,Male,84,"'Surveyor, general'",2015,5,29,400,503000,1001,5,1029
1024918531,Expat,Male,86,"'Cook, general'",2014,2,1,2070,301000,1003,6,1033
647782800,Saudi,Male,73,"'Worker, concrete products manufacturing'",2003,7,1,25035.81,101000,1002,7,1038
1029837586,Expat,Male,93,'Maintenance electrician',2015,10,7,960,506000,1003,8,1043
1016537912,Expat,Male,87,'Mechanical technician',2008,7,2,2217,504000,1003,4,1026
1025356151,Expat,Male,78,'Common labour',2013,6,11,400,405000,1001,5,1029
1024853590,Expat,Male,85,'Workshop worker',2014,7,28,800,301000,1001,5,1029
1015645509,Saudi,Male,78,'Body guard',2016,4,17,3000,501000,1004,8,1043
1027993535,Expat,Male,73,'Common labour',2014,9,15,800,603000,1001,5,1029
1020396142,Expat,Male,70,"'Director, financial and accounting affairs'",2012,1,25,1000,101000,1001,8,1043
1014800740,Expat,Male,67,"'Driver , all vehicles'",2010,9,1,1750,101000,1002,6,1032
1028073027,Expat,Male,86,"'Worker, building cleaning'",2014,9,26,400,602000,1001,5,1029
1027074578,Expat,Male,63,'Plasterer',2014,2,20,900,202000,1001,5,1029
1020073344,Saudi,Male,96,'Follow-up man',2014,1,16,3000,101000,1001,6,1031
1020720214,Expat,Male,89,'Public driver',2014,3,6,400,201000,1001,5,1029
852712400,Expat,Male,61,'Common labour',2002,10,20,1400,101000,1001,3,1017
1020906192,Expat,Male,83,'Electric switches assembler',2012,3,28,500,602000,1001,5,1029
1031610319,Expat,Male,81,'Plasterer',2016,5,1,400,603000,1001,5,1029
1021191672,Expat,Male,81,'Common labour',2013,7,14,1284,101000,1003,5,1029
1024652146,Expat,Male,63,'Common labour',2013,10,23,1000,506000,1001,5,1029
1022461516,Expat,Male,84,'Programming machines technician',2012,10,1,3200,101000,1003,6,1031
1029179618,Expat,Male,80,'Waiter (food server)',2015,5,19,1125,101000,1003,6,1033
1029721457,Expat,Male,83,'Common labour',2015,9,25,1400,101000,1003,5,1029
1021749879,Expat,Male,85,'Heavy vehicles assistant mechanic',2013,11,24,700,801000,1001,5,1029
1029202077,Saudi,Female,91,'Telephone communications clerk',2015,5,24,2000,101000,1003,6,1032
802189100,Expat,Male,73,"'Electrical technician, machinery maintenance'",2013,10,23,400,801000,1001,5,1029
1021082102,Expat,Male,83,'Founder',2014,12,3,467,102000,1003,5,1029
1028894488,Expat,Male,74,'Construction assistant installer',2015,3,26,1157,401000,1003,5,1029
1025401629,Expat,Male,79,'Common labour',2013,7,7,500,202000,1001,5,1029
1023511907,Expat,Male,62,'Common labour',2015,8,14,1500,101000,1001,6,1032
1032125472,Saudi,Female,99,"'Seller, false trinketry'",2016,8,16,3000,101000,1001,6,1031
1017551414,Expat,Male,77,'Common labour',2013,3,15,1100,101000,1003,5,1029
1030378510,Expat,Male,83,'Light truck maintenance technician',2015,12,10,1750,202000,1002,4,1027
1031259240,Expat,Male,86,'Technician building',2016,2,29,400,609000,1001,5,1029
1015001101,Saudi,Male,80,'Vocational analyst',2012,8,1,14878.75,506000,1003,9,1044
1026858209,Expat,Male,89,'Construction smith',2014,1,23,1100,501000,1003,5,1029
1028670557,Expat,Male,74,'Common labour',2015,2,16,400,1101000,1001,6,1032
1000296557,Expat,Male,78,"'Driver , all vehicles'",2015,6,23,400,201000,1001,5,1029
1031796443,Expat,Male,90,'Common labour',2016,5,31,400,801000,1001,3,1005
1024690120,Expat,Male,70,'Common labour',2014,8,23,600,201000,1001,5,1029
1024416084,Expat,Male,83,'Common labour',2014,11,2,1900,302000,1001,7,1035
1025569761,Expat,Male,71,'Common labour',2013,8,13,1200,101000,1001,5,1029
1019326610,Expat,Male,69,'Guard',2015,2,15,400,202000,1001,5,1029
1020117623,Expat,Male,85,"'Tailor, men dress'",2015,1,11,1000,203000,1001,6,1032
1028519727,Expat,Male,92,'Common labour',2015,8,1,500,505000,1005,5,1029
1020933580,Expat,Male,79,"'Engineer, mechanic ( general)'",2015,5,3,1500,101000,1003,8,1042
1028564581,Expat,Male,59,"'Director, financial and accounting affairs'",2015,1,26,400,101000,1001,5,1029
1017133032,Expat,Male,84,'Inventory transaction controller',2012,7,2,3550,202000,1003,6,1031
1031187287,Expat,Male,91,'Common labour',2016,2,25,816.67,101000,1002,8,1043
1031886703,Expat,Male,80,'Common labour',2016,6,19,2500,501000,1003,3,1016
1027252228,Saudi,Male,94,'Follow-up man',2015,6,29,3500,304000,1001,9,1047
1026556390,Expat,Male,92,'occupation9111945',2013,11,24,900,101000,1001,5,1029
1025453225,Saudi,Female,68,'Sales representative',2013,7,23,3000,101000,1001,6,1031
1031456228,Expat,Female,85,"'Specialist, general nursing'",2016,4,7,4000,101000,1001,6,1032
1027132341,Expat,Male,92,"'Seller, ready made clothes'",2014,2,1,2383,201000,1003,6,1031
1020355644,Expat,Male,85,'Truck driver',2012,1,18,400,1101000,1001,6,1032
1031281153,Expat,Male,92,'Truck driver',2016,3,10,1000,501000,1005,9,1049
1017590892,Saudi,Male,94,'Accounting and financial affairs clerks',2016,3,6,8125,101000,1003,8,1043
1022353782,Expat,Male,87,'General systems analyst',2013,11,28,600,101000,1001,5,1029
1016284551,Expat,Male,79,"'Worker, manual packing'",2008,4,1,2759.17,101000,1002,3,1005
854213400,Expat,Male,66,"'Driver , all vehicles'",2003,1,1,1619,506000,1003,2,1004
1016238888,Saudi,Male,96,"'Director, personnel affairs'",2014,1,2,3000,101000,1003,6,1031
1020973926,Expat,Male,80,'Primary stage teacher',2013,2,11,2400,405000,1003,9,1046
745980800,Expat,Male,76,"'Director, training'",2013,10,1,4500,302000,1001,6,1033
1031172479,Expat,Male,90,'Common labour',2016,3,6,604,101000,1002,8,1043
1022606331,Expat,Female,80,'Common labour',2012,11,15,400,1002000,1001,3,1007
1013982578,Expat,Male,72,'Common labour',2006,4,1,467,101000,1003,5,1029
1031659749,Expat,Male,91,'Common labour',2016,5,8,1634,202000,1003,4,1028
1021597429,Expat,Male,83,'Waiter (food server)',2013,5,11,2048,101000,1003,6,1031
1018595785,Expat,Male,83,"'Seller, textile and leather'",2010,9,9,1569,101000,1003,6,1033
756200400,Saudi,Male,77,"'Engineer, production'",2013,7,1,15125,202000,1003,6,1031
1022972974,Expat,Male,64,'Public driver',2013,1,11,400,1301000,1001,6,1031
1027225766,Expat,Male,77,"'Surveyor, buildings'",2015,5,24,500,501000,1001,5,1029
1031553736,Expat,Male,90,'Common labour',2016,4,22,400,510000,1001,5,1029
1028493747,Expat,Male,84,'Common labour',2016,2,20,800,202000,1001,6,1032
1016355612,Expat,Male,77,'Constructions carpenter',2008,5,1,1400,202000,1003,6,1031
1019806505,Expat,Male,82,"'Tailor, general'",2013,11,3,600,203000,1001,3,1024
1024154792,Expat,Male,77,'Common labour',2014,4,13,400,1008000,1001,9,1049
1017199389,Expat,Male,61,'Engraving machine operation worker',2009,2,26,2200,501000,1004,5,1029
1023798583,Expat,Male,86,'Public driver',2013,10,7,1350,101000,1003,6,1033
1015288103,Saudi,Female,71,'Children governess ( Nany)',2011,9,4,5000,701000,1001,9,1046
1028848463,Saudi,Male,95,'Follow-up man',2015,3,7,4000,701000,1001,5,1029
1018217235,Expat,Female,82,"'Nurse, general'",2010,5,1,4038,506000,1005,9,1047
762369500,Expat,Male,75,'Common labour',2001,3,26,1358,1201000,1001,6,1032
1020859985,Expat,Male,82,'Common labour',2014,3,10,2000,101000,1003,3,1011
1020022682,Expat,Male,74,'Tile layer',2013,6,12,400,101000,1001,6,1032
1026390195,Expat,Male,70,'Common labour',2013,10,29,400,101000,1001,6,1031
1027948941,Expat,Male,80,'Tube welder',2014,9,7,1350,501000,1003,5,1029
1031872264,Saudi,Female,91,'Administrative clerk ( general)',2016,6,20,3000,203011,1001,3,1017
1029711045,Expat,Male,71,"'Worker, packing'",2015,9,9,400,101000,1003,5,1029
1029762176,Expat,Male,86,'Workshop worker',2015,9,15,500,1301000,1001,6,1030
1031853272,Saudi,Male,98,'Sales representative',2016,6,10,3000,101000,1001,8,1043
1024084868,Saudi,Male,95,'Small transport car driver',2015,9,1,4312,101000,1003,3,1005
1022140732,Expat,Male,86,"'Worker, building cleaning'",2013,7,6,400,101000,1001,6,1032
1030328422,Expat,Male,61,'Common labour',2015,12,12,500,1009000,1001,6,1033
1025449376,Expat,Male,87,'Constructions carpenter',2013,12,1,400,607000,1001,6,1030
1031490360,Saudi,Male,63,'occupation9111985',2016,4,12,3000,101000,1003,5,1029
1030284875,Expat,Male,87,'Common labour',2016,8,1,1800,501000,1001,9,1047
1019824708,Expat,Male,76,"'Worker, hospital cleaning'",2011,8,8,400,101000,1003,5,1029
1023440067,Expat,Male,72,"'Driver, tractor'",2013,3,26,400,602000,1001,5,1029
1013688414,Expat,Male,73,'Decoration carpenter',2004,11,1,29567,101000,1003,6,1031
1026350466,Expat,Male,91,"'Worker, juice processing'",2016,4,16,600,1201000,1001,6,1031
1000220240,Expat,Male,72,'Common labour',2006,12,22,3575,403000,1003,6,1032
1024684894,Expat,Male,82,'Common labour',2014,2,19,800,1004000,1001,5,1029
1025812052,Expat,Male,86,'Tile layer',2013,8,1,800,502000,1001,5,1029
1028593637,Expat,Male,83,'Vehicle painter',2015,1,22,400,101000,1001,6,1033
1031351085,Expat,Male,90,"'Driver , all vehicles'",2016,4,1,1200,701000,1003,7,1035
1025567666,Expat,Male,77,'Sales representative',2016,5,21,4625,506000,1003,9,1049
1029008908,Saudi,Male,96,'Data input clerk',2015,5,28,3000,602000,1001,3,1006
1021844806,Expat,Male,89,"'Surveyor, general'",2014,9,8,6250,101000,1004,8,1043
1017171811,Expat,Male,78,"'Electrical technician, machinery maintenance'",2009,4,1,1867,202000,1003,3,1017
1023688570,Expat,Male,76,'Common labour',2013,10,1,1000,501000,1001,3,1024
1020995690,Expat,Male,87,'Plasterer',2015,3,29,400,401000,1001,3,1018
409115700,Expat,Female,55,"'Nurse, general'",2001,4,1,3895,202000,1002,9,1047
874453100,Expat,Male,64,'Exhibition designer',2011,11,1,710,101000,1001,9,1049
1015429443,Saudi,Male,86,'Body guard',2010,1,17,5356.67,101000,1002,4,1026
1029413161,Expat,Male,90,'Common labour',2015,7,5,800,101000,1002,4,1026
1024619857,Expat,Male,88,'Common labour',2013,7,9,400,101000,1001,8,1043
1022965649,Expat,Male,76,'Sales representative',2012,12,14,400,101000,1003,8,1043
1022495479,Expat,Male,69,'Buildings electrician',2014,4,5,500,101000,1003,5,1029
1032143179,Expat,Male,85,'Building painter',2016,8,14,400,801000,1001,5,1029
1025776345,Expat,Male,61,'Common labour',2013,9,1,800,101000,1001,6,1031
1029604839,Saudi,Male,94,'Guard',2015,8,1,3500,202000,1003,5,1029
1031109511,Expat,Male,83,'Common labour',2016,2,10,400,801000,1001,5,1029
1019186975,Saudi,Male,92,'Data input clerk',2012,8,1,3000,101000,1002,6,1031
1023768365,Saudi,Male,90,'Computer programmer',2016,3,6,11187.5,101000,1002,8,1040
1030387814,Expat,Male,89,'Common labour',2015,12,1,800,101000,1001,5,1029
1031081594,Expat,Male,70,'Common labour',2016,2,17,3000,201000,1001,7,1035
1027334100,Expat,Male,75,'Room servant',2014,4,1,1500,202000,1001,9,1046
1023250549,Expat,Male,78,'Constructions carpenter',2013,2,24,1100,101000,1003,5,1029
1018823998,Expat,Male,82,"'Cook, general'",2010,12,30,1365,101000,1003,6,1032
1031098087,Expat,Male,92,'Buildings electrician',2016,2,13,400,103000,1001,5,1029
1031966161,Expat,Male,82,'Common labour',2016,7,14,2000,506000,1003,2,1004
1015457188,Expat,Male,78,'Curtains Upholsterer',2013,6,11,400,406000,1001,6,1031
1024593617,Expat,Male,76,"'Worker, stone cutting and burnishing'",2013,8,8,600,101000,1001,5,1029
1014422797,Expat,Male,71,'Administration manager',2005,10,9,42961.3,201000,1002,8,1040
1031709897,Expat,Male,84,'Common labour',2016,5,16,400,101000,1003,5,1029
1028006962,Expat,Male,88,'Common labour',2014,8,26,2050,202000,1003,6,1031
1030253605,Expat,Female,91,'Common labour',2016,1,1,900,504000,1002,8,1043
1018361105,Expat,Male,75,"'Cook, general'",2010,6,18,3863,202000,1003,8,1043
1029074318,Expat,Male,90,'Project engineer',2015,5,4,1500,801000,1001,5,1029
1016565763,Expat,Male,74,'Common labour',2015,4,28,1737,202000,1003,5,1029
1024853877,Saudi,Male,89,'Electricity meter reader',2013,6,23,3000,101000,1003,5,1029
1024249349,Expat,Female,72,"'Tailor, men dress'",2013,5,11,1000,101000,1001,6,1033
821352800,Saudi,Male,81,'Goods receiving clerk',2003,1,1,16332.5,101000,1002,4,1026
1024379993,Saudi,Male,95,'Common labour',2013,5,11,3000,1001000,1001,8,1043
1025053919,Expat,Male,73,'Coffee and tea maker',2013,6,10,400,205000,1001,6,1031
1016424486,Saudi,Male,89,"'Director, projects'",2015,8,23,6500,101000,1003,8,1043
1016763748,Expat,Male,62,'Common labour',2008,11,17,554.17,506000,1003,6,1032
1014181794,Saudi,Male,80,'Administrative clerk ( general)',2011,9,1,2625,101000,1003,5,1029
1023678691,Expat,Male,83,'General electrician',2016,7,1,2110,202000,1003,6,1031
1028812906,Expat,Male,88,'Common labour',2015,3,12,816.67,101000,1002,8,1043
1021062847,Expat,Male,81,'Light truck maintenance technician',2014,8,11,400,602000,1001,5,1029
1025625517,Expat,Male,88,'General electrician',2014,8,15,3208,101000,1003,5,1029
788445000,Expat,Male,74,'Common labour',2001,10,7,800,202000,1001,6,1030
1025186375,Expat,Male,89,'Plasterer',2013,7,31,1360,101000,1003,5,1029
1025260771,Expat,Male,51,"'Worker, loading and unloading'",2015,3,20,400,105000,1001,9,1049
1031433724,Expat,Male,85,'Common labour',2016,4,3,600,101000,1001,5,1029
658472900,Saudi,Male,74,'Bank clerk',2014,3,3,13000,101000,1002,8,1040
1023219361,Expat,Male,70,'Plasterer',2013,6,1,2000,501000,1003,5,1029
1017107186,Expat,Male,71,'Marble tiles fitter',2009,3,1,1668,101000,1003,5,1029
1030509770,Expat,Male,85,'Common labour',2016,1,19,800,203000,1001,6,1033
1030218383,Expat,Male,91,'Common labour',2015,12,30,400,401000,1001,5,1029
1029990619,Expat,Male,85,'Public driver',2016,1,4,1100,202000,1003,6,1031
1020178666,Expat,Male,73,'Buildings electrician',2011,11,27,1850,505000,1005,5,1029
1029329838,Expat,Male,80,'Electricity welder',2015,6,20,1050,506000,1003,5,1029
1016037619,Expat,Male,77,'Bus driver',2013,6,1,700,801000,1005,5,1029
1031097633,Expat,Male,94,'Buildings electrician',2016,2,11,400,403016,1001,6,1030
